,Gads_true,Gads_pred,Cadsb_true,Cadsb_pred,Csite_true,Csite_pred
5806,-1.3657434,-1.4266368,5,5,0,0
5807,-0.24281088,-0.24178989,0,0,0,0
5808,-0.43767628,-0.43374258,4,4,1,1
5809,0.59448814,0.5937236,3,3,1,1
5810,-1.0972733,-1.1323005,5,5,0,0
5811,-0.66878563,-0.5740732,1,1,2,2
5812,-0.4176108,-0.34598318,0,0,0,0
5813,-1.4609244,-1.4436313,4,4,1,1
5814,-0.94053537,-0.9281529,5,5,0,0
5815,-1.099155,-1.0966387,5,5,0,0
5816,-1.01424,-0.93586147,5,5,0,0
5817,-1.9087689,-1.9010434,4,4,1,1
5818,2.653914,2.6385512,2,2,0,0
5819,-1.3303148,-1.2476268,5,5,0,0
5820,-0.2268787,-0.21555117,6,6,1,1
5821,0.3103566,0.43623853,0,0,0,0
5822,0.72360224,1.0572226,2,2,0,0
5823,-0.46840405,-0.42766744,6,6,1,1
5824,-0.3724132,-0.39191985,6,6,1,1
5825,-0.45281228,-0.38673124,0,0,0,0
5826,0.67219156,0.5181604,3,3,2,2
5827,0.053764224,0.061369576,3,3,2,2
5828,0.004137055,0.20114642,3,3,2,2
5829,-0.72129935,-0.7823964,3,3,2,2
5830,0.15025286,0.21087651,1,1,2,2
5831,-1.0389258,-1.0535365,4,4,1,1
5832,-0.17207287,-0.18224958,1,1,2,2
5833,-1.5692409,-1.3462095,5,5,0,0
5834,0.6495444,0.61171365,0,0,0,0
5835,-0.61282253,-0.5917964,3,3,2,2
5836,-1.2743083,-1.2600098,5,5,0,0
5837,-0.24444649,-0.28505507,6,6,1,1
5838,-0.3459382,-0.32784718,6,6,1,1
5839,0.6713506,0.5916812,3,3,1,1
5840,0.29471648,0.3005517,0,0,0,0
5841,-0.48855668,-0.45341194,6,6,1,1
5842,-0.41684344,-0.48583037,6,6,1,1
5843,-1.0211152,-0.9395294,4,4,1,1
5844,-0.42015398,-0.3546527,0,0,0,0
5845,-0.35809577,-0.33356407,6,6,1,1
5846,-1.7341423,-1.6546973,4,4,1,1
5847,-0.35919562,-0.37658003,0,0,0,0
5848,0.92878634,0.95466673,2,2,0,0
5849,-1.6597803,-1.6090393,4,4,1,1
5850,-0.5410023,-0.5364606,6,6,1,1
5851,-0.44204083,-0.42081618,0,0,0,0
5852,-0.17496695,-0.14614287,0,0,0,0
5853,-0.47176337,-0.4092532,1,1,2,2
5854,-1.0542015,-0.9126949,5,5,0,0
5855,-1.2619759,-1.2721245,5,5,0,0
5856,-1.1787142,-1.23338,5,5,0,0
5857,-0.06681491,-0.17160413,0,0,0,0
5858,-0.5250575,-0.47105572,6,6,1,1
5859,-1.4306952,-1.427361,4,4,1,1
5860,-0.5568974,-0.6025535,3,3,1,1
5861,-1.2910128,-1.3137228,4,4,1,1
5862,-0.17192498,-0.17447595,6,6,1,1
5863,-1.0674376,-1.0194787,5,5,0,0
5864,-0.44264773,-0.45316792,6,6,1,1
5865,-0.55267215,-0.551561,6,6,1,1
5866,-0.6391102,-0.6316157,6,6,1,1
5867,-1.4550463,-1.3995427,4,4,1,1
5868,0.6405883,0.55555844,1,1,2,2
5869,-0.67836994,-0.64901423,4,4,1,1
5870,-0.17845105,-0.18588768,0,0,0,0
5871,-0.00010034,-0.082407154,0,0,0,0
5872,-1.1060028,-1.0195785,4,4,1,1
5873,-0.16219324,-0.29391828,3,3,2,2
5874,0.8032791,0.8032531,3,3,1,1
5875,-0.46821183,-0.47759515,0,0,0,0
5876,-1.0326042,-1.0323575,1,1,2,2
5877,-0.68934375,-0.70979977,3,3,2,2
5878,-0.17092608,-0.19562249,6,6,1,1
5879,-0.17085364,-0.07605394,1,1,2,2
5880,0.6075191,0.6264434,3,3,1,1
5881,0.5398965,0.48563516,3,3,1,1
5882,-0.4560226,-0.4211303,6,6,1,1
5883,-0.12744677,-0.13367051,6,6,1,1
5884,-0.4801363,-0.47103077,6,6,1,1
5885,1.4047413,1.3232381,3,3,1,1
5886,-1.2447643,-1.3468617,5,5,0,0
5887,0.77296543,0.84829724,3,3,1,1
5888,-0.09724484,-0.09717108,0,0,0,0
5889,-1.2245469,-1.2101108,5,5,0,0
5890,0.429723,0.5063989,3,3,2,2
5891,-1.3174263,-1.4288739,5,5,0,0
5892,-0.39429334,-0.40587142,6,6,1,1
5893,-1.3043175,-1.33789,5,5,0,0
5894,-0.5170924,-0.5320673,6,6,1,1
5895,-0.17900385,-0.042131327,3,3,2,2
5896,0.04287709,0.015640678,1,1,2,2
5897,-0.5719312,-0.7000271,4,4,1,1
5898,-0.9768075,-0.93571866,5,5,0,0
5899,-0.57307273,-0.5665335,6,6,1,1
5900,0.97888315,1.0047472,2,2,0,0
5901,-1.5150907,-1.4960014,4,4,1,1
5902,-0.543892,-0.49249202,6,6,1,1
5903,0.70470077,0.70911294,3,3,1,1
5904,-0.4959167,-0.36336553,3,3,2,2
5905,-0.39526296,-0.37136054,1,1,2,2
5906,-0.30503026,-0.29996783,4,4,1,1
5907,-0.52134204,-0.50222224,0,0,0,0
5908,0.683334,0.64627945,3,3,2,2
5909,-1.1848793,-1.1970942,5,5,0,0
5910,-0.27875856,-0.13754839,3,3,1,1
5911,-0.46539763,-0.4851859,6,6,1,1
5912,-0.41887638,-0.38797018,0,0,0,0
5913,-0.4002789,-0.30267525,0,0,0,0
5914,-0.11696587,-0.07841825,3,3,1,1
5915,-0.988712,-0.95175123,1,1,2,2
5916,0.08586406,0.10908607,1,1,2,2
5917,-1.3497003,-1.3409774,5,5,0,0
5918,-0.4474702,-0.40641907,6,6,1,1
5919,-1.5138961,-1.5614878,4,4,1,1
5920,-0.4536642,-0.4233771,3,3,2,2
5921,-1.5202167,-1.6871084,4,4,1,1
5922,-0.17944926,-0.24042282,3,3,2,2
5923,0.97639424,1.0181423,3,3,2,2
5924,-1.3524718,-1.3688198,4,4,1,1
5925,-0.62007767,-0.63748276,3,3,2,2
5926,-1.0487676,-1.0156989,5,5,0,0
5927,-0.45424622,-0.43963465,1,1,2,2
5928,0.2358835,0.23413335,0,0,0,0
5929,-0.38143647,-0.40035212,0,0,0,0
5930,0.02234769,0.03859095,1,1,2,2
5931,0.05259221,0.118060276,4,4,1,1
5932,0.14318004,-0.0010614172,1,1,2,2
5933,-0.44358465,-0.39259338,0,0,0,0
5934,-0.21525127,-0.1801556,1,1,2,2
5935,-1.2339464,-1.1679606,1,1,2,2
5936,-0.49379092,-0.46787032,0,0,0,0
5937,1.6879569,1.659609,2,2,0,0
5938,-0.4699055,-0.4218385,3,3,2,2
5939,0.25498813,0.28979155,3,3,2,2
5940,-0.66281027,-0.6495858,0,0,0,0
5941,-1.8282778,-1.7936536,4,4,1,1
5942,-0.59805053,-0.68283,1,1,2,2
5943,-0.42939693,-0.38023776,1,1,2,2
5944,-0.5775048,-0.58374894,4,4,1,1
5945,-0.34644878,-0.35264316,0,0,0,0
5946,1.6926047,1.6327623,2,2,0,0
5947,-1.1329677,-1.1668501,5,5,0,0
5948,-0.30723354,-0.33916456,0,0,0,0
5949,-1.0488352,-1.0362586,4,4,1,1
5950,0.9687072,0.94429183,2,2,0,0
5951,0.18511876,0.23502818,3,3,2,2
5952,-0.04842644,0.058470555,1,1,2,2
5953,0.35128316,0.40149543,3,3,2,2
5954,-0.2858923,-0.30817938,6,6,1,1
5955,0.16944987,0.20069791,0,0,0,0
5956,-0.6261886,-0.58556354,1,1,2,2
5957,0.36262172,0.40642542,0,0,0,0
5958,-0.20298323,-0.22343984,6,6,1,1
5959,-0.5362816,-0.47809422,6,6,1,1
5960,-0.08415093,-0.07332061,3,3,1,1
5961,-0.82133216,-0.7216598,1,1,2,2
5962,0.380589,0.3563546,3,3,2,2
5963,1.8512133,1.9018803,2,2,0,0
5964,-1.0054779,-1.0616297,4,4,1,1
5965,-1.1525489,-1.1321137,5,5,0,0
5966,-1.3432709,-1.2909918,3,3,2,2
5967,-0.9563648,-0.9329806,4,4,1,1
5968,-0.2281805,-0.1734233,0,0,0,0
5969,-2.4175391,-2.064885,4,4,1,1
5970,0.34385422,0.3685251,3,3,2,2
5971,-0.5347361,-0.49140495,6,6,1,1
5972,1.1402527,1.1523422,2,2,0,0
5973,-0.32626253,-0.32586068,6,6,1,1
5974,-0.6198704,-0.6115576,1,1,2,2
5975,-0.027958535,-0.06355743,3,3,1,1
5976,-1.4182805,-1.338217,5,5,0,0
5977,-0.32744038,-0.28696048,4,4,1,1
5978,-0.58616316,-0.5222309,6,6,1,1
5979,0.26625302,0.23626253,3,3,1,1
5980,-0.51120853,-0.5313958,6,6,1,1
5981,0.2157998,0.19223803,3,3,1,1
5982,0.77783626,0.8308399,2,2,0,0
5983,1.1170733,1.126426,2,2,0,0
5984,0.30310366,0.29097256,3,3,2,2
5985,-0.58160084,-0.6129415,6,6,1,1
5986,-0.11015147,-0.17931163,1,1,2,2
5987,0.22766428,0.24035981,0,0,0,0
5988,-0.5616857,-0.48085135,0,0,0,0
5989,1.3750042,1.5671527,2,2,0,0
5990,-0.43003568,-0.40709063,1,1,2,2
5991,-0.2753381,-0.31716472,0,0,0,0
5992,-0.37211606,-0.34529668,6,6,1,1
5993,-0.38608783,-0.38736597,0,0,0,0
5994,0.11748652,0.12900433,3,3,2,2
5995,-0.56216794,-0.57967925,6,6,1,1
5996,-0.24418214,-0.28374892,0,0,0,0
5997,-0.34397998,-0.33633146,6,6,1,1
5998,1.7722987,1.8327168,2,2,0,0
5999,-0.5752601,-0.5521966,6,6,1,1
6000,-0.34686998,-0.34355703,6,6,1,1
6001,0.35985136,0.373227,3,3,2,2
6002,1.0352279,1.0903356,3,3,1,1
6003,-0.4157386,-0.3993134,6,6,1,1
6004,-1.561516,-1.5707155,4,4,1,1
6005,0.6745731,0.6523403,3,3,1,1
6006,-0.50817114,-0.4791801,6,6,1,1
6007,-0.47146904,-0.4868908,6,6,1,1
6008,-0.42246708,-0.4605513,0,0,0,0
6009,0.32863703,0.37455183,3,3,2,2
6010,-1.6258012,-1.5443941,5,5,0,0
6011,0.53513664,0.6151102,3,3,2,2
6012,-0.48972306,-0.41442204,0,0,0,0
6013,-0.2927387,-0.31764308,1,1,2,2
6014,0.89776284,0.7897633,3,3,2,2
6015,-0.9888434,-0.86545885,1,1,2,2
6016,0.15091263,0.0928546,3,3,2,2
6017,-0.6578123,-0.68156326,4,4,1,1
6018,-0.5740814,-0.5175886,6,6,1,1
6019,-1.5383416,-1.4088511,5,5,0,0
6020,0.10000269,0.11117589,1,1,2,2
6021,-0.54994494,-0.44651857,0,0,0,0
6022,0.5213544,0.6120287,3,3,2,2
6023,-0.59837604,-0.54536283,6,6,1,1
6024,-0.8630065,-0.85667866,4,4,1,1
6025,-1.7384318,-1.7656386,4,4,1,1
6026,-0.40773803,-0.43160257,6,6,1,1
6027,-1.3246226,-1.2925662,5,5,0,0
6028,-0.5905966,-0.7699647,1,1,2,2
6029,1.1058308,1.1710103,3,3,1,1
6030,-0.61908937,-0.62810946,6,6,1,1
6031,-0.8529915,-0.88966376,4,4,1,1
6032,-1.4423043,-1.4385235,4,4,1,1
6033,-1.6427255,-1.7675378,4,4,1,1
6034,-0.046349954,-0.041253258,3,3,2,2
6035,-0.36380076,-0.32665047,6,6,1,1
6036,-1.0002149,-0.96359575,5,5,0,0
6037,-0.9722037,-0.95290136,5,5,0,0
6038,-1.3535811,-1.3274661,5,5,0,0
6039,-1.5697058,-1.4201112,4,4,1,1
6040,-1.081076,-1.1462557,4,4,1,1
6041,-0.4934197,-0.35398063,0,0,0,0
6042,-0.34216315,-0.29919484,0,0,0,0
6043,-0.45367888,-0.4524122,6,6,1,1
6044,-1.4305847,-1.33372,4,4,1,1
6045,0.1843245,0.23633583,3,3,1,1
6046,-0.8039186,-0.8169633,1,1,2,2
6047,-0.45322,-0.5139408,3,3,2,2
6048,-0.3185839,-0.31909162,0,0,0,0
6049,-1.6068653,-1.5110668,5,5,0,0
6050,0.15889058,0.18329172,0,0,0,0
6051,-0.9516943,-0.9253367,5,5,0,0
6052,-0.06256036,-0.07526386,0,0,0,0
6053,-0.3311964,-0.27222165,6,6,1,1
6054,-0.96433365,-0.8730352,1,1,2,2
6055,0.34495074,0.37095147,1,1,2,2
6056,-0.5790061,-0.5390389,6,6,1,1
6057,-0.4691777,-0.43111855,0,0,0,0
6058,-1.1562794,-1.0435581,5,5,0,0
6059,-2.1437676,-1.9828672,4,4,1,1
6060,-1.0404428,-1.0108466,4,4,1,1
6061,-0.2946652,-0.27178797,6,6,1,1
6062,-0.5465726,-0.5351465,6,6,1,1
6063,0.51034683,0.4782352,3,3,1,1
6064,-0.44632623,-0.4422986,6,6,1,1
6065,1.1803632,1.2022545,2,2,0,0
6066,-1.0846655,-1.0453777,5,5,0,0
6067,-1.1020355,-1.0807087,1,1,2,2
6068,0.34660938,0.3530835,3,3,2,2
6069,-0.18067123,-0.15312651,3,3,1,1
6070,-1.0024612,-1.044799,5,5,0,0
6071,-0.41662464,-0.4434052,6,6,1,1
6072,-1.4154673,-1.3286057,5,5,0,0
6073,-0.87760586,-0.816182,3,3,2,2
6074,-0.53588396,-0.48663032,6,6,1,1
6075,-1.8264254,-1.7785271,4,4,1,1
6076,-0.35168672,-0.3751539,0,0,0,0
6077,-1.4627855,-1.3988941,4,4,1,1
6078,-0.43286628,-0.392783,6,6,1,1
6079,-1.4591538,-1.3929343,5,5,0,0
6080,0.11720946,0.15149125,0,0,0,0
6081,0.2170218,0.21311863,1,1,2,2
6082,-1.3496423,-1.3062507,5,5,0,0
6083,-1.3175054,-1.2873148,5,5,0,0
6084,-0.30321267,-0.34083575,1,1,2,2
6085,-0.43780926,-0.44503242,6,6,1,1
6086,0.05165313,0.038851857,0,0,0,0
6087,-0.81287664,-0.78632617,1,1,2,2
6088,0.29954776,0.2811122,0,0,0,0
6089,-0.586996,-0.5833236,0,0,0,0
6090,-0.29076165,-0.31029415,0,0,0,0
6091,-0.53556556,-0.4987402,6,6,1,1
6092,-1.1175768,-1.0165832,5,5,0,0
6093,-1.7823449,-1.8024871,4,4,1,1
6094,-0.27131945,-0.26267016,6,6,1,1
6095,-0.12843193,-0.1326879,3,3,1,1
6096,-0.16845904,-0.19439691,6,6,1,1
6097,-0.48679334,-0.46526372,6,6,1,1
6098,-0.5278119,-0.47301787,4,4,1,1
6099,0.35989633,0.34679556,1,1,2,2
6100,-1.120196,-1.0859705,4,4,1,1
6101,-0.43653873,-0.41538695,6,6,1,1
6102,-0.25096515,-0.25645238,6,6,1,1
6103,-0.33973575,-0.31185618,6,6,1,1
6104,-1.5661429,-1.5921924,4,4,1,1
6105,0.74717826,0.79883987,3,3,2,2
6106,-0.3342631,-0.3414394,0,0,0,0
6107,-0.45581016,-0.48364303,0,0,0,0
6108,0.13062128,0.1324259,0,0,0,0
6109,0.21199007,0.14789985,3,3,1,1
6110,-0.40105206,-0.37036726,6,6,1,1
6111,-0.66006,-0.61747587,3,3,1,1
6112,-0.32529727,-0.33357686,0,0,0,0
6113,-0.5349684,-0.53700984,6,6,1,1
6114,-1.3028764,-1.2675996,4,4,1,1
6115,-0.66594946,-0.74920887,6,6,1,1
6116,-1.5469015,-1.520722,5,5,0,0
6117,0.83673203,0.8485806,2,2,0,0
6118,1.9993335,1.9673164,2,2,0,0
6119,-0.6621424,-0.6058308,6,6,1,1
6120,-0.3461789,-0.2542029,3,3,2,2
6121,-0.9646268,-0.9649243,4,4,1,1
6122,-0.6598708,-0.62753546,6,6,1,1
6123,-0.36145806,-0.30651698,6,6,1,1
6124,0.3424129,0.34518182,0,0,0,0
6125,-0.46704936,-0.4249941,6,6,1,1
6126,0.4081497,0.350139,1,1,2,2
6127,-0.43006808,-0.4634104,0,0,0,0
6128,-0.18939878,-0.27298397,6,6,1,1
6129,-0.33577925,-0.3013429,3,3,1,1
6130,-1.1952215,-1.2082237,5,5,0,0
6131,-1.7146221,-1.729098,4,4,1,1
6132,-1.8289635,-1.774528,4,4,1,1
6133,-0.66123366,-0.6393373,1,1,2,2
6134,-1.3080993,-1.3407589,5,5,0,0
6135,0.624205,0.5538353,1,1,2,2
6136,-1.9754485,-2.0399613,4,4,1,1
6137,-1.0341845,-0.9757969,5,5,0,0
6138,-0.46693408,-0.53484774,6,6,1,1
6139,-1.4351332,-1.4687362,4,4,1,1
6140,0.45476925,0.53534424,1,1,2,2
6141,-0.20289646,-0.20273127,3,3,1,1
6142,-0.0420108,0.014701884,1,1,2,2
6143,0.07319785,0.07414676,0,0,0,0
6144,-0.44054672,-0.41079932,0,0,0,0
6145,-0.6518712,-0.64841247,4,4,1,1
6146,-1.2643689,-1.187303,5,5,0,0
6147,0.15090515,0.14524852,0,0,0,0
6148,-2.005375,-2.042994,4,4,1,1
6149,1.0933393,1.1327128,2,2,0,0
6150,-2.214634,-2.1343644,4,4,1,1
6151,1.0754989,1.0395167,2,2,0,0
6152,0.24082977,0.22577226,1,1,2,2
6153,-0.35365242,-0.32934844,1,1,2,2
6154,0.44406143,0.44135648,0,0,0,0
6155,1.0935435,1.0716019,2,2,0,0
6156,-0.1593488,-0.17805105,0,0,0,0
6157,0.49967474,0.51933664,3,3,2,2
6158,-1.0239335,-0.9885473,5,5,0,0
6159,-1.1866866,-1.2105982,5,5,0,0
6160,0.72200537,0.7616401,3,3,2,2
6161,-0.09731547,-0.07767986,0,0,0,0
6162,-0.5020119,-0.5494359,6,6,1,1
6163,-0.48524576,-0.5151392,6,6,1,1
6164,0.4632561,0.5054105,3,3,2,2
6165,-0.3328784,-0.2938757,3,3,2,2
6166,-0.4237856,-0.45930326,6,6,1,1
6167,0.03022121,0.12669384,4,4,1,1
6168,-0.9123811,-0.8219492,1,1,2,2
6169,-0.41827986,-0.40584013,0,0,0,0
6170,-0.6244459,-0.43237182,6,6,1,1
6171,-0.31575003,-0.32008642,6,6,1,1
6172,-1.4100233,-1.3705258,4,4,1,1
6173,-0.49456438,-0.48360255,6,6,1,1
6174,-0.46916488,-0.41458112,6,6,1,1
6175,0.6785109,0.7347691,3,3,1,1
6176,-1.1592491,-1.2128611,5,5,0,0
6177,-1.1896542,-1.1666822,5,5,0,0
6178,0.06075921,0.015918903,1,1,2,2
6179,-1.4698869,-1.4800824,4,4,1,1
6180,-0.89420587,-0.86954176,3,3,2,2
6181,-0.20210074,-0.14042498,6,6,1,1
6182,0.062145136,0.101042725,3,3,2,2
6183,0.41538137,0.39561898,0,0,0,0
6184,-0.35666278,-0.25583208,3,3,1,1
6185,-0.47668007,-0.49005318,3,3,1,1
6186,-0.4839855,-0.46511734,6,6,1,1
6187,-0.63270855,-0.6005042,6,6,1,1
6188,0.01901636,0.1354282,4,4,1,1
6189,-1.2244791,-1.2248468,5,5,0,0
6190,-1.3506917,-1.3415005,4,4,1,1
6191,1.2678899,1.2327197,3,3,1,1
6192,-0.36475545,-0.41509444,0,0,0,0
6193,-1.6722511,-1.5865426,4,4,1,1
6194,-0.48030847,-0.46063507,6,6,1,1
6195,-1.1527797,-1.1328232,4,4,1,1
6196,0.57979155,0.6640758,3,3,2,2
6197,-0.43343616,-0.34824184,6,6,1,1
6198,-0.4944128,-0.44019675,1,1,2,2
6199,-0.4065614,-0.38926336,6,6,1,1
6200,1.1887983,1.1756215,2,2,0,0
6201,-0.5721484,-0.58669907,6,6,1,1
6202,0.20314182,0.24751836,0,0,0,0
6203,0.88031566,0.97095,2,2,0,0
6204,-0.7813207,-0.821047,1,1,2,2
6205,0.00375317,-0.034948215,0,0,0,0
6206,-0.12777129,-0.08938427,0,0,0,0
6207,0.40909454,0.37440935,3,3,2,2
6208,-0.47489366,-0.47076,6,6,1,1
6209,-0.37336433,-0.33869672,0,0,0,0
6210,-0.36684984,-0.35900933,1,1,2,2
6211,-0.9123812,-0.86664844,4,4,1,1
6212,-0.88093525,-0.8572244,1,1,2,2
6213,-0.3820963,-0.41498187,6,6,1,1
6214,-0.04166263,-0.06084845,0,0,0,0
6215,1.0667177,0.97919774,3,3,1,1
6216,-1.2170238,-1.1891341,1,1,2,2
6217,0.41300595,0.48143998,3,3,2,2
6218,-0.51681983,-0.5055776,0,0,0,0
6219,-0.44742355,-0.4006334,0,0,0,0
6220,-0.5274418,-0.48800528,6,6,1,1
6221,-1.0339199,-1.0066993,5,5,0,0
6222,0.5465265,0.5134067,1,1,2,2
6223,0.1239365,0.18724376,3,3,2,2
6224,-0.31034866,-0.31923994,6,6,1,1
6225,0.8680822,0.91411453,3,3,1,1
6226,-1.0407107,-1.0161388,5,5,0,0
6227,1.046879,1.0669687,3,3,2,2
6228,0.52674526,0.5371547,0,0,0,0
6229,-0.49928874,-0.50901234,6,6,1,1
6230,-0.29252204,-0.3263271,6,6,1,1
6231,-0.6022365,-0.5972401,4,4,1,1
6232,-1.4382982,-1.4183754,4,4,1,1
6233,-0.33676976,-0.42239133,6,6,1,1
6234,0.17859322,0.29162523,3,3,2,2
6235,-1.6710008,-1.7397387,4,4,1,1
6236,1.1466801,1.1236528,2,2,0,0
6237,-0.35423255,-0.30864787,0,0,0,0
6238,-0.7748093,-0.73759305,3,3,2,2
6239,0.45836657,0.44652924,3,3,2,2
6240,-0.638484,-0.5751197,6,6,1,1
6241,-0.6744523,-0.7312434,1,1,2,2
6242,-0.40189505,-0.43032616,1,1,2,2
6243,-1.722174,-1.7351547,4,4,1,1
6244,0.15864371,0.17928797,3,3,1,1
6245,-1.208351,-1.1264358,3,3,2,2
6246,0.28878075,0.3711217,0,0,0,0
6247,-0.98306257,-1.1899936,5,5,0,0
6248,-0.83298296,-0.8379724,1,1,2,2
6249,-0.37939146,-0.35820168,0,0,0,0
6250,-0.4900782,-0.3584841,4,4,1,1
6251,-1.1110486,-1.0606077,4,4,1,1
6252,0.2641032,0.3026718,3,3,2,2
6253,-0.53099096,-0.49361396,1,1,2,2
6254,-0.6172743,-0.48636925,0,0,0,0
6255,0.02379576,0.1164497,1,1,2,2
6256,-0.5099552,-0.48286986,4,4,1,1
6257,-0.9969627,-0.98332,5,5,0,0
6258,-1.2982147,-1.2876071,4,4,1,1
6259,-1.0511978,-1.0502981,5,5,0,0
6260,0.58187217,0.53673977,3,3,2,2
6261,-0.85498637,-0.86294067,5,5,0,0
6262,-0.11839036,-0.07183474,0,0,0,0
6263,-1.3935351,-1.3623595,5,5,0,0
6264,-0.42132333,-0.38742894,6,6,1,1
6265,-0.43904442,-0.4072513,6,6,1,1
6266,2.6707997,2.6195772,2,2,0,0
6267,-1.3274941,-1.3872519,1,1,2,2
6268,0.3181324,0.3276771,1,1,2,2
6269,-0.5682534,-0.54213375,3,3,2,2
6270,-0.123669185,-0.07796972,3,3,2,2
6271,-0.50457114,-0.48092502,0,0,0,0
6272,-0.5820582,-0.5006509,1,1,2,2
6273,0.7548356,0.77978235,3,3,1,1
6274,-1.3209934,-1.3786653,5,5,0,0
6275,-0.24729821,-0.2824754,6,6,1,1
6276,-1.8228222,-1.7925415,4,4,1,1
6277,1.1360532,1.1401134,2,2,0,0
6278,0.14022022,0.17848693,0,0,0,0
6279,0.5269235,0.56358814,3,3,2,2
6280,-0.45735487,-0.45069814,0,0,0,0
6281,-0.13332325,-0.16501808,0,0,0,0
6282,0.44799694,0.43217993,3,3,2,2
6283,-1.2910794,-1.2290716,5,5,0,0
6284,-1.0801694,-0.99106777,5,5,0,0
6285,-1.5491204,-1.5638046,5,5,0,0
6286,-1.4834116,-1.4196578,4,4,1,1
6287,-0.28626832,-0.27754113,6,6,1,1
6288,0.4650446,0.47251424,3,3,2,2
6289,-0.42406282,-0.457141,6,6,1,1
6290,0.21538408,0.2152009,1,1,2,2
6291,-1.3035381,-1.3241355,5,5,0,0
6292,-0.04097688,-0.025867723,1,1,2,2
6293,0.13571523,0.19143063,3,3,2,2
6294,-0.45608044,-0.43867305,0,0,0,0
6295,-1.288213,-1.2364296,5,5,0,0
6296,-1.4610307,-1.3770518,5,5,0,0
6297,-0.63979566,-0.7617528,3,3,2,2
6298,-1.5825378,-1.6711931,4,4,1,1
6299,-0.9417772,-0.9149675,3,3,2,2
6300,-0.32472086,-0.32691064,6,6,1,1
6301,-1.4728944,-1.381517,5,5,0,0
6302,-0.9717637,-0.94613,5,5,0,0
6303,0.13606775,0.13880277,0,0,0,0
6304,-0.36430413,-0.32937515,6,6,1,1
6305,0.12785204,0.10724442,1,1,2,2
6306,-0.6592584,-0.6287141,6,6,1,1
6307,-1.0009841,-1.1020589,1,1,2,2
6308,0.4859483,0.44112256,0,0,0,0
6309,-0.2162799,-0.23275378,0,0,0,0
6310,-1.3135462,-1.1927512,5,5,0,0
6311,-0.5190845,-0.4468696,0,0,0,0
6312,-1.4433743,-1.4398433,5,5,0,0
6313,1.125844,1.2153268,3,3,1,1
6314,-0.10629629,-0.17154197,0,0,0,0
6315,-0.48335952,-0.51781,6,6,1,1
6316,-1.0621259,-0.9854284,1,1,2,2
6317,-1.0954953,-1.1049478,5,5,0,0
6318,0.26094782,0.29970172,4,4,1,1
6319,-0.07759908,-0.1900816,1,1,2,2
6320,-0.66732854,-0.5648053,1,1,2,2
6321,0.3050741,0.3731014,3,3,2,2
6322,0.3931976,0.38831994,3,3,1,1
6323,-1.1252576,-1.0565469,5,5,0,0
6324,-0.51850504,-0.5354017,1,1,2,2
6325,-1.4334296,-1.4233841,5,5,0,0
6326,-0.5603462,-0.48559505,6,6,1,1
6327,-1.3287425,-1.2807014,5,5,0,0
6328,-1.6883386,-1.6191777,4,4,1,1
6329,-0.9928958,-0.967734,4,4,1,1
6330,-0.99837416,-0.93813354,4,4,1,1
6331,-0.33870888,-0.35309386,6,6,1,1
6332,-0.45997667,-0.44364575,6,6,1,1
6333,0.47464496,0.3028608,3,3,2,2
6334,0.9306731,0.97899884,2,2,0,0
6335,-0.40846446,-0.36113816,4,4,1,1
6336,-0.8518989,-0.9003014,5,5,0,0
6337,-0.19255322,-0.20751601,6,6,1,1
6338,-0.29009065,-0.3131323,0,0,0,0
6339,-0.83354086,-0.72486246,3,3,2,2
6340,-0.5091515,-0.5195275,6,6,1,1
6341,-0.5057969,-0.48287696,6,6,1,1
6342,-0.3914707,-0.36120445,1,1,2,2
6343,1.741747,1.6927602,2,2,0,0
6344,0.2570892,0.2766394,3,3,1,1
6345,0.28104925,0.2222366,3,3,1,1
6346,-0.7538013,-0.6974963,3,3,2,2
6347,0.25684175,0.27050212,0,0,0,0
6348,-1.3106664,-1.2961985,4,4,1,1
6349,-1.6052126,-1.5729687,4,4,1,1
6350,0.1068954,-0.19940679,1,1,2,2
6351,2.2797935,2.233266,2,2,0,0
6352,0.19441503,0.12679401,3,3,1,1
6353,0.11387679,0.104544565,0,0,0,0
6354,0.51669514,0.42131802,3,3,1,1
6355,-1.5274541,-1.5243617,5,5,0,0
6356,-0.14866234,-0.17362384,0,0,0,0
6357,-0.56356674,-0.5228472,0,0,0,0
6358,0.40559056,0.41663408,0,0,0,0
6359,-1.3020834,-1.2738886,5,5,0,0
6360,0.60825187,0.6028658,3,3,1,1
6361,0.74915504,0.76035035,3,3,1,1
6362,-0.48796922,-0.44405472,4,4,1,1
6363,-0.36645856,-0.33962458,6,6,1,1
6364,0.25186184,0.1669112,1,1,2,2
6365,-1.3298131,-1.2627673,4,4,1,1
6366,-0.9015638,-0.9288978,4,4,1,1
6367,-0.15392128,-0.027243853,1,1,2,2
6368,-0.16907322,-0.14635104,0,0,0,0
6369,-1.6774464,-1.5799159,4,4,1,1
6370,-0.5935097,-0.47391993,3,3,2,2
6371,-0.49886265,-0.46537554,0,0,0,0
6372,-0.36298934,-0.25945064,3,3,2,2
6373,-0.6090988,-0.6656238,1,1,2,2
6374,-0.37072667,-0.46777058,0,0,0,0
6375,-1.1873565,-1.2410669,4,4,1,1
6376,-1.3140098,-1.3143169,4,4,1,1
6377,-0.15357909,-0.08907474,1,1,2,2
